,Unnamed: 0,municipio,dataReferencia,valor,quantidadeBeneficiados,Valor por Benef,Pop,Valor per Habit,Regiao,% pop.benef
462,462,BELO HORIZONTE,01/07/2019,9790445.0,52916,185.01861440774056,2512070,3.89736153849216,Sudeste,2.1064699630185464
463,463,BELO HORIZONTE,01/08/2019,9851558.0,52935,186.1066968924152,2512070,3.9216892841361903,Sudeste,2.107226311368712
464,464,BELO HORIZONTE,01/09/2019,9547888.0,50797,187.9616512786188,2512070,3.800804913875808,Sudeste,2.0221172180711524
465,465,BELO HORIZONTE,01/10/2019,9583722.0,50570,189.51398062092156,2512070,3.8150696437599274,Sudeste,2.013080845677071
466,466,BELO HORIZONTE,01/11/2019,9368818.0,48448,193.3788391677675,2512070,3.729521072263114,Sudeste,1.928608677305967
467,467,BELÉM,01/01/2019,18346909.0,111210,164.97535293588706,1492745,12.290718776482253,Norte,7.450033327862427
468,468,BELÉM,01/02/2019,18754002.0,111907,167.5856023305066,1492745,12.563433138278807,Norte,7.4967258306006705
469,469,BELÉM,01/03/2019,19039107.0,112444,169.3207907936395,1492745,12.754426911495266,Norte,7.532699824819376
470,470,BELÉM,01/04/2019,19029194.0,111674,170.3995021222487,1492745,12.747786125560625,Norte,7.481117002569093
471,471,BELÉM,01/05/2019,19384403.0,111989,173.09202689549866,1492745,12.985743043855448,Norte,7.502219066216936
472,472,BELÉM,01/06/2019,19147624.0,110455,173.3522611018061,1492745,12.827123185808695,Norte,7.399455365785851
473,473,BELÉM,01/07/2019,18944262.0,108844,174.04966741391343,1492745,12.690889602711785,Norte,7.291533383129737
474,474,BELÉM,01/08/2019,18883489.0,108670,173.7691083095611,1492745,12.650177357820661,Norte,7.279877005114738
475,475,BELÉM,01/09/2019,18559115.0,106575,174.14135585268588,1492745,12.43287701516334,Norte,7.139531534187018
476,476,BELÉM,01/10/2019,18564666.0,106203,174.80359311883842,1492745,12.436595667712838,Norte,7.114611001879088
477,477,BELÉM,01/11/2019,18092058.0,102837,175.92946118614898,1492745,12.11999236306268,Norte,6.8891203788992765
478,478,JOÃO PESSOA,01/01/2019,10252425.0,55799,183.73850785856376,809015,12.672725474805784,Nordeste,6.8971527103947405
479,479,JOÃO PESSOA,01/02/2019,10348099.0,56250,183.96620444444446,809015,12.790985334017293,Nordeste,6.952899513606052
480,480,JOÃO PESSOA,01/03/2019,10520630.0,56657,185.68985297491932,809015,13.004245903969641,Nordeste,7.003207604308942
481,481,JOÃO PESSOA,01/04/2019,10500338.0,56430,186.07722842459685,809015,12.979163550737624,Nordeste,6.975148792049593
482,482,JOÃO PESSOA,01/05/2019,10642348.0,56868,187.14123936132802,809015,13.154697996946904,Nordeste,7.029288702928871
483,483,JOÃO PESSOA,01/06/2019,10492742.0,56036,187.25001784567058,809015,12.969774355234456,Nordeste,6.9264475936787315
484,484,JOÃO PESSOA,01/07/2019,10388463.0,55300,187.8564737793852,809015,12.840878104855905,Nordeste,6.8354727662651475
485,485,JOÃO PESSOA,01/08/2019,10400501.0,55370,187.83639154776955,809015,12.855757927850535,Nordeste,6.844125263437637
486,486,JOÃO PESSOA,01/09/2019,10157994.0,54250,187.24412903225812,809015,12.556002051877902,Nordeste,6.705685308677835
487,487,JOÃO PESSOA,01/10/2019,10217413.0,54264,188.2908189591626,809015,12.629448156091053,Nordeste,6.707415808112334
488,488,JOÃO PESSOA,01/11/2019,9965837.0,52817,188.68616165249824,809015,12.318482351995947,Nordeste,6.5285563308467705
489,489,CURITIBA,01/01/2019,4795408.0,29036,165.1538779446205,1933105,2.4806764247156776,Sul,1.5020394650057811
490,490,CURITIBA,01/02/2019,4866299.0,29315,166.0003070100631,1933105,2.5173485144366192,Sul,1.5164722040447882
491,491,CURITIBA,01/03/2019,4976119.0,29726,167.39954921617442,1933105,2.5741586721880085,Sul,1.5377333357474117
492,492,CURITIBA,01/04/2019,5006020.0,29478,169.82224031481104,1933105,2.5896265334785227,Sul,1.524904234379405
493,493,CURITIBA,01/05/2019,5152592.0,29803,172.88836694292522,1933105,2.665448591773339,Sul,1.5417165648011877
494,494,CURITIBA,01/06/2019,4979882.0,28799,172.91857356158195,1933105,2.5761052813996135,Sul,1.4897793963597423
495,495,CURITIBA,01/07/2019,4813237.0,27647,174.0961768003762,1933105,2.4898994105338303,Sul,1.4301861512954548
496,496,CURITIBA,01/08/2019,4803389.0,27553,174.3327042427322,1933105,2.4848050157647927,Sul,1.4253235080350009
497,497,CURITIBA,01/09/2019,4585485.0,26261,174.61197212596628,1933105,2.3720827373577738,Sul,1.3584880283274834
498,498,CURITIBA,01/10/2019,4555779.0,26105,174.51748707144225,1933105,2.35671575004979,Sul,1.3504181097250278
499,499,CURITIBA,01/11/2019,4400318.0,24951,176.3583824295619,1933105,2.276295390058998,Sul,1.2907214041658368
500,500,RECIFE,01/01/2019,12219921.0,89851,136.0020589642853,1645727,7.425241853600262,Nordeste,5.459654000936972
501,501,RECIFE,01/02/2019,12257173.0,90210,135.87377230905665,1645727,7.447877442613508,Nordeste,5.481468068519262
502,502,RECIFE,01/03/2019,12379522.0,90768,136.38641371408426,1645727,7.522220878675503,Nordeste,5.515374056571959
503,503,RECIFE,01/04/2019,12380907.0,90508,136.79350996596986,1645727,7.5230624520348774,Nordeste,5.499575567515147
504,504,RECIFE,01/05/2019,12524488.0,90783,137.96071951797143,1645727,7.6103071773143425,Nordeste,5.5162855078636985
505,505,RECIFE,01/06/2019,12359041.0,89533,138.0389465336803,1645727,7.509775922738098,Nordeste,5.440331233552102
506,506,RECIFE,01/07/2019,12283503.0,88395,138.9615136602749,1645727,7.463876450954503,Nordeste,5.371182462218824
507,507,RECIFE,01/08/2019,12247215.0,88181,138.88723194338914,1645727,7.441826621304749,Nordeste,5.358179090456679
508,508,RECIFE,01/09/2019,12136005.0,86745,139.90437489192462,1645727,7.3742516225352075,Nordeste,5.2709228201275184
509,509,RECIFE,01/10/2019,12121824.0,86359,140.36549751618244,1645727,7.365634762023108,Nordeste,5.2474681402200964
510,510,RECIFE,01/11/2019,11787116.0,83393,141.34418956027486,1645727,7.16225473605282,Nordeste,5.067243838133543
511,511,TERESINA,01/01/2019,10248912.0,53049,193.19708194310917,864845,11.850576692933414,Nordeste,6.133931513739456
512,512,TERESINA,01/02/2019,10505482.0,53673,195.73122426545936,864845,12.147242569477768,Nordeste,6.206083170972834
513,513,TERESINA,01/03/2019,10840233.0,54486,198.95446536725032,864845,12.534307303620881,Nordeste,6.300088455156706
514,514,TERESINA,01/04/2019,10954599.0,54881,199.6064029445528,864845,12.666546028479091,Nordeste,6.345761379206678
515,515,TERESINA,01/05/2019,11347008.0,55734,203.59220583485845,864845,13.120279356416464,Nordeste,6.44439176962346
516,516,TERESINA,01/06/2019,11112961.0,54669,203.27719548555854,864845,12.849656296793064,Nordeste,6.321248316172262
517,517,TERESINA,01/07/2019,11118225.0,54180,205.20902547065342,864845,12.855742936595574,Nordeste,6.264706392474952
518,518,TERESINA,01/08/2019,11105136.0,54159,205.04691740984882,864845,12.840608432724938,Nordeste,6.262278211702674
519,519,TERESINA,01/09/2019,10902324.0,53011,205.6615419441248,864845,12.606101671397765,Nordeste,6.129537662818192
520,520,TERESINA,01/10/2019,10983208.0,53023,207.1404484846199,864845,12.699625944533414,Nordeste,6.130925194688065
521,521,TERESINA,01/11/2019,10797349.0,51627,209.1415150986887,864845,12.484721539697864,Nordeste,5.969508987159549
522,522,RIO DE JANEIRO,01/01/2019,42149136.0,234363,179.84552169071057,6718903,6.273216922464872,Sudeste,3.4881140567143176
523,523,RIO DE JANEIRO,01/02/2019,42539114.0,235610,180.5488476720004,6718903,6.331258837938276,Sudeste,3.506673634073896
524,524,RIO DE JANEIRO,01/03/2019,42868144.0,236807,181.0256622481599,6718903,6.380229629747594,Sudeste,3.52448904233325
525,525,RIO DE JANEIRO,01/04/2019,43136750.0,235918,182.8463703490196,6718903,6.420207286814529,Sudeste,3.5112577157312725
526,526,RIO DE JANEIRO,01/05/2019,44055959.0,237215,185.72164070568886,6718903,6.557016673704027,Sudeste,3.5305614621910757
527,527,RIO DE JANEIRO,01/06/2019,43446040.0,233260,186.25585183914944,6718903,6.466240099016164,Sudeste,3.4716976863633837
528,528,RIO DE JANEIRO,01/07/2019,42721943.0,227999,187.377764814758,6718903,6.358469976423232,Sudeste,3.393396213637851
529,529,RIO DE JANEIRO,01/08/2019,42639087.0,227623,187.32328016061646,6718903,6.346138201429608,Sudeste,3.3878000620041697
530,530,RIO DE JANEIRO,01/09/2019,41831668.0,222380,188.10894864646102,6718903,6.225966947282911,Sudeste,3.309766490154717
531,531,RIO DE JANEIRO,01/10/2019,41819330.0,221709,188.62260891528987,6718903,6.224130635611202,Sudeste,3.299779740829716
532,532,RIO DE JANEIRO,01/11/2019,40390674.0,211375,191.0853885274985,6718903,6.0114983056013775,Sudeste,3.145974871195492
533,533,NATAL,01/01/2019,7720861.0,42885,180.03639967354553,884122,8.732800450616544,Nordeste,4.850574920655746
534,534,NATAL,01/02/2019,8004499.0,43433,184.29532843690282,884122,9.053613641556256,Nordeste,4.912557316750403
535,535,NATAL,01/03/2019,8033023.0,43832,183.2684568351889,884122,9.0858761573629,Nordeste,4.957686835074798
536,536,NATAL,01/04/2019,8127621.0,43717,185.91442688199098,884122,9.192872703088488,Nordeste,4.944679580419896
537,537,NATAL,01/05/2019,8190043.0,43871,186.68466640833358,884122,9.263476081355288,Nordeste,4.962097991001243
538,538,NATAL,01/06/2019,8092172.0,43053,187.95837688430538,884122,9.152777557848351,Nordeste,4.869576823108123
539,539,NATAL,01/07/2019,8086730.0,42633,189.68240564820684,884122,9.146622298732527,Nordeste,4.8220720669771815
540,540,NATAL,01/08/2019,8080827.0,42604,189.6729649798141,884122,9.139945618364887,Nordeste,4.8187919766729035
541,541,NATAL,01/09/2019,8040584.0,41740,192.63497843794917,884122,9.09442814453209,Nordeste,4.721067906917824
542,542,NATAL,01/10/2019,8073015.0,41695,193.62069792541072,884122,9.13110973372453,Nordeste,4.71597811161808
543,543,NATAL,01/11/2019,7917878.0,40114,197.38440444732512,884122,8.955639606298679,Nordeste,4.5371566367537515
544,544,PORTO ALEGRE,01/01/2019,10048839.0,45209,222.27518856864785,1483771,6.772499934289051,Sul,3.046898746504683
545,545,PORTO ALEGRE,01/02/2019,10300647.0,45799,224.9098670276644,1483771,6.9422080631040775,Sul,3.086662294922869
546,546,PORTO ALEGRE,01/03/2019,10456868.0,46275,225.97229605618583,1483771,7.047494525772509,Sul,3.1187427170365236
547,547,PORTO ALEGRE,01/04/2019,10477946.0,45667,229.44239823066985,1483771,7.061700221934518,Sul,3.0777660434123595
548,548,PORTO ALEGRE,01/05/2019,10786501.0,46099,233.9855745243932,1483771,7.269653470784912,Sul,3.1068810483558447
549,549,PORTO ALEGRE,01/06/2019,10515035.0,44894,234.2191606896245,1483771,7.086696666803705,Sul,3.0256690554000585
550,550,PORTO ALEGRE,01/07/2019,10250074.0,43062,238.0306070317217,1483771,6.908123962525215,Sul,2.902199867769353
551,551,PORTO ALEGRE,01/08/2019,10181722.0,42894,237.36937567025691,1483771,6.862057554703523,Sul,2.8908773658468863
552,552,PORTO ALEGRE,01/09/2019,9778187.0,41304,236.73704725934533,1483771,6.590091732484328,Sul,2.783717972652114
553,553,PORTO ALEGRE,01/10/2019,9753702.0,41034,237.69805527123847,1483771,6.5735898598907765,Sul,2.765521094562436
554,554,PORTO ALEGRE,01/11/2019,9432502.0,39351,239.70171024878655,1483771,6.357114406468384,Sul,2.652093887803441
555,555,PORTO VELHO,01/01/2019,3917198.0,23779,164.73350435258,529544,7.397304095599233,Norte,4.490467269953017
556,556,PORTO VELHO,01/02/2019,3944863.0,23898,165.07084274834713,529544,7.449547157554424,Norte,4.5129394346834255
557,557,PORTO VELHO,01/03/2019,3998661.0,24051,166.25757764749906,529544,7.5511402263079175,Norte,4.5418322179082375
558,558,PORTO VELHO,01/04/2019,4002772.0,23895,167.5150449884913,529544,7.558903509434532,Norte,4.5123729095221545
559,559,PORTO VELHO,01/05/2019,4093877.0,24099,169.87746379517822,529544,7.730947758826463,Norte,4.550896620488572
560,560,PORTO VELHO,01/06/2019,3986427.0,23529,169.426112456968,529544,7.528037330231293,Norte,4.4432568398471135
561,561,PORTO VELHO,01/07/2019,3950260.0,23083,171.13286834466925,529544,7.459738945205688,Norte,4.359033432538183
562,562,PORTO VELHO,01/08/2019,3932898.0,22998,171.01043569006,529544,7.426952245705737,Norte,4.3429818863021765
563,563,PORTO VELHO,01/09/2019,3840108.0,22329,171.97850329168347,529544,7.2517260133246735,Norte,4.2166467753387815
564,564,PORTO VELHO,01/10/2019,3828239.0,22231,172.20273491970673,529544,7.2293123895275935,Norte,4.198140286737268
565,565,PORTO VELHO,01/11/2019,3679798.0,21164,173.87062937062942,529544,6.948993851313581,Norte,3.9966461710452768
566,566,BOA VISTA,01/01/2019,3223994.0,18130,177.82647545504688,399213,8.075874282651116,Norte,4.541435273901401
567,567,BOA VISTA,01/02/2019,3240470.0,18134,178.6958200066174,399213,8.117145483739257,Norte,4.542437245280088
568,568,BOA VISTA,01/03/2019,3367110.0,18247,184.5295117005535,399213,8.43436962223174,Norte,4.570742936728013
569,569,BOA VISTA,01/04/2019,3381762.0,17921,188.70386697170918,399213,8.471071833833067,Norte,4.489082269364976
570,570,BOA VISTA,01/05/2019,3419852.0,17895,191.10656607991055,399213,8.56648455836859,Norte,4.482569455403507
571,571,BOA VISTA,01/06/2019,3308503.0,17272,191.5529759147753,399213,8.287563280754885,Norte,4.326512413172918
572,572,BOA VISTA,01/07/2019,3258354.0,16918,192.59687906371914,399213,8.161943624080378,Norte,4.237837946159068
573,573,BOA VISTA,01/08/2019,3230419.0,16796,192.3326387235056,399213,8.091968447921285,Norte,4.2072778191090965
574,574,BOA VISTA,01/09/2019,3102030.0,16029,193.52610892756886,399213,7.77036318957549,Norte,4.0151498072457565
575,575,BOA VISTA,01/10/2019,2953826.0,14965,197.38229201470097,399213,7.399122774057959,Norte,3.748625420514863
576,576,BOA VISTA,01/11/2019,2805328.0,14059,199.5396543139626,399213,7.027145909577093,Norte,3.5216789032421287
577,577,FLORIANÓPOLIS,01/01/2019,925959.0,5486,168.78581844695591,500973,1.8483211670090005,Sul,1.095068995734301
578,578,FLORIANÓPOLIS,01/02/2019,936046.0,5517,169.66576037701643,500973,1.8684559846538635,Sul,1.1012569539675792
579,579,FLORIANÓPOLIS,01/03/2019,968418.0,5606,172.7466999643239,500973,1.9330742375337595,Sul,1.1190223824437644
580,580,FLORIANÓPOLIS,01/04/2019,993480.0,5600,177.40714285714282,500973,1.9831008856764736,Sul,1.1178247131082912
581,581,FLORIANÓPOLIS,01/05/2019,1046989.0,5708,183.42484232655917,500973,2.08991103312953,Sul,1.1393827611468084
582,582,FLORIANÓPOLIS,01/06/2019,1010897.0,5497,183.8997635073676,500973,2.0178672303697005,Sul,1.0972647228493349
583,583,FLORIANÓPOLIS,01/07/2019,970591.0,5128,189.2728159126365,500973,1.9374117966437312,Sul,1.0236080587177354
584,584,FLORIANÓPOLIS,01/08/2019,981432.0,5187,189.20994794679004,500973,1.9590516854201725,Sul,1.0353851405165548
585,585,FLORIANÓPOLIS,01/09/2019,915378.0,4852,188.6599340478153,500973,1.8272002682779311,Sul,0.9685152692859696
586,586,FLORIANÓPOLIS,01/10/2019,942162.0,4915,191.6911495422177,500973,1.8806642274134533,Sul,0.9810907973084376
587,587,SÃO PAULO,01/01/2019,73206555.0,448213,163.32983425291098,12252023,5.975058567878952,Sudeste,3.6582774942554392
588,588,SÃO PAULO,01/02/2019,73800539.0,450885,163.67929516395537,12252023,6.023539051469296,Sudeste,3.680086137611723
589,589,SÃO PAULO,01/03/2019,74622604.0,453250,164.6389498069498,12252023,6.090635317938923,Sudeste,3.699389072318913
590,590,SÃO PAULO,01/04/2019,74450319.0,446267,166.8290933454636,12252023,6.076573558505398,Sudeste,3.642394402948803
591,591,SÃO PAULO,01/05/2019,76010225.0,447473,169.86550026482044,12252023,6.203891798113665,Sudeste,3.6522376753618566
592,592,SÃO PAULO,01/06/2019,73578717.0,434385,169.38595255361028,12252023,6.0054341230015655,Sudeste,3.5454145001196946
593,593,SÃO PAULO,01/07/2019,71661478.0,418325,171.30575031375128,12252023,5.848950659005456,Sudeste,3.4143341062941195
594,594,SÃO PAULO,01/08/2019,71228222.0,416624,170.96523964053918,12252023,5.8135886620519726,Sudeste,3.400450684756305
595,595,SÃO PAULO,01/09/2019,68824614.0,400552,171.82441730412032,12252023,5.6174081619011,Sudeste,3.269272347921645
596,596,SÃO PAULO,01/10/2019,68412872.0,397741,172.00357016249268,12252023,5.583802119862165,Sudeste,3.246329198043458
597,597,SÃO PAULO,01/11/2019,64177179.0,367358,174.69928244382862,12252023,5.238088354878211,Sudeste,2.998345660957378
598,598,ARACAJU,01/01/2019,4420966.0,30375,145.54620576131688,657013,6.7288866430344605,Nordeste,4.623196192464988
599,599,ARACAJU,01/02/2019,4450741.0,30507,145.89245091290525,657013,6.774205381019857,Nordeste,4.643287119128541
600,600,ARACAJU,01/03/2019,4494260.0,30691,146.4357629272425,657013,6.840443035373727,Nordeste,4.671292653265613
601,601,ARACAJU,01/04/2019,4503788.0,30623,147.07207001273554,657013,6.8549450315290565,Nordeste,4.660942781954086
602,602,ARACAJU,01/05/2019,4608266.0,30857,149.34264510483843,657013,7.013964716071067,Nordeste,4.696558515584926
603,603,ARACAJU,01/06/2019,4534966.0,30330,149.52080448400923,657013,6.902399191492406,Nordeste,4.616347012920596
604,604,ARACAJU,01/07/2019,4526104.0,29967,151.03627323389063,657013,6.888910873909649,Nordeste,4.56109696459583
605,605,ARACAJU,01/08/2019,4531361.0,29906,151.52012973985154,657013,6.896912237657398,Nordeste,4.5518125212134315
606,606,ARACAJU,01/09/2019,4489243.0,29339,153.01281570605678,657013,6.832806961201682,Nordeste,4.465512858954085
607,607,ARACAJU,01/10/2019,4495474.0,29215,153.8755433852473,657013,6.842290791810816,Nordeste,4.446639564209536
608,608,ARACAJU,01/11/2019,4429456.0,28447,155.7090730129715,657013,6.741808761774881,Nordeste,4.329746899985237
609,609,PALMAS,01/01/2019,2056173.0,12665,162.3508093170154,299127,6.873913087083412,Norte,4.2339875704968115
610,610,PALMAS,01/02/2019,2087038.0,12741,163.80488187740366,299127,6.977096684685769,Norte,4.259394838981436
611,611,PALMAS,01/03/2019,2150014.0,12995,165.4493266641016,299127,7.187629334697302,Norte,4.344308604706362
612,612,PALMAS,01/04/2019,2177903.0,12973,167.87967316734756,299127,7.280863980850942,Norte,4.336953869092392
613,613,PALMAS,01/05/2019,2238173.0,13163,170.03517435235128,299127,7.482350306057294,Norte,4.400472040303951
614,614,PALMAS,01/06/2019,2169236.0,12716,170.59106637307332,299127,7.251889665593544,Norte,4.251037184874652
615,615,PALMAS,01/07/2019,2134158.0,12333,173.04451471661395,299127,7.134621749290434,Norte,4.12299792395872
616,616,PALMAS,01/08/2019,2135159.0,12281,173.8587248595391,299127,7.137968153994793,Norte,4.105614003416609
617,617,PALMAS,01/09/2019,2078646.0,11812,175.97748052827632,299127,6.949041711380116,Norte,3.94882441237334
618,618,PALMAS,01/10/2019,2073937.0,11752,176.47523825731793,299127,6.933299234104577,Norte,3.9287660425170574
619,619,PALMAS,01/11/2019,2037836.0,11462,177.79061245855868,299127,6.812611365740973,Norte,3.831817254878363
